client_id,number_contacts,contact_duration,pdays,previous,previous_outcome,campaign_outcome,campaign_id
33431,1,127,12,1,success,no,33558
33432,1,158,999,0,not available,no,33590
33433,1,409,999,0,not available,yes,33842
33434,1,165,999,1,failure,no,33599
33435,2,88,999,0,not available,no,33523
33436,1,536,999,1,failure,no,33972
33437,1,380,999,0,not available,no,33817
33438,1,1531,999,0,not available,yes,34969
33439,2,107,999,1,failure,no,33546
33440,3,132,999,0,not available,no,33572
33441,1,406,999,0,not available,no,33847
33442,1,240,999,1,failure,no,33682
33443,1,278,999,0,not available,no,33721
33444,1,908,999,0,not available,no,34352
33445,3,706,999,0,not available,no,34151
33446,2,215,999,0,not available,no,33661
33447,5,161,999,1,failure,no,33608
33448,2,370,999,0,not available,no,33818
33449,5,157,999,0,not available,no,33606
33450,2,209,999,0,not available,no,33659
33451,4,399,999,0,not available,no,33850
33452,1,1925,999,0,not available,no,35377
33453,7,829,999,0,not available,yes,34282
33454,2,328,999,0,not available,no,33782
33455,2,109,999,0,not available,no,33564
33456,3,178,999,1,failure,no,33634
33457,2,242,999,0,not available,no,33699
33458,2,450,999,0,not available,no,33908
33459,2,485,999,0,not available,no,33944
33460,2,76,999,1,failure,no,33536
33461,2,328,999,0,not available,no,33789
33462,2,289,999,0,not available,no,33751
33463,2,163,999,1,failure,no,33626
33464,2,118,999,1,failure,no,33582
33465,9,53,999,0,not available,no,33518
33466,2,453,999,0,not available,no,33919
33467,2,324,999,0,not available,no,33791
33468,3,637,999,0,not available,yes,34105
33469,3,301,9,1,success,no,33770
33470,2,139,999,0,not available,no,33609
33471,2,118,999,1,failure,no,33589
33472,1,32,999,0,not available,no,33504
33473,2,278,999,1,failure,no,33751
33474,2,112,999,0,not available,no,33586
33475,4,34,999,0,not available,no,33509
33476,1,80,999,1,failure,no,33556
33477,1,609,999,0,not available,yes,34086
33478,2,276,999,1,failure,no,33754
33479,2,548,999,0,not available,yes,34027
33480,1,291,999,0,not available,no,33771
33481,2,1710,999,0,not available,yes,35191
33482,1,217,999,1,failure,no,33699
33483,3,192,999,0,not available,no,33675
33484,6,208,999,1,failure,no,33692
33485,1,415,999,1,failure,no,33900
33486,2,278,999,0,not available,no,33764
33487,3,326,999,1,failure,no,33813
33488,2,173,999,1,failure,no,33661
33489,2,306,999,1,failure,no,33795
33490,5,350,999,1,failure,no,33840
33491,3,614,999,0,not available,yes,34105
33492,2,224,999,1,failure,no,33716
33493,4,668,999,0,not available,no,34161
33494,6,748,999,1,failure,no,34242
33495,2,474,999,1,failure,no,33969
33496,4,143,999,0,not available,no,33639
33497,4,168,999,0,not available,no,33665
33498,2,317,999,0,not available,no,33815
33499,3,106,999,0,not available,no,33605
33500,6,234,999,1,failure,no,33734
33501,2,314,999,0,not available,no,33815
33502,4,897,999,0,not available,yes,34399
33503,6,398,999,0,not available,yes,33901
33504,2,422,999,0,not available,no,33926
33505,3,130,999,0,not available,no,33635
33506,4,61,999,0,not available,no,33567
33507,4,863,1,2,success,yes,34370
33508,2,255,999,1,failure,no,33763
33509,3,259,999,0,not available,no,33768
33510,2,29,999,1,failure,no,33539
33511,2,750,999,0,not available,yes,34261
33512,2,306,999,0,not available,no,33818
33513,2,266,999,1,failure,no,33779
33514,4,314,999,0,not available,no,33828
33515,3,775,999,0,not available,yes,34290
33516,2,181,999,1,failure,no,33697
33517,4,178,999,0,not available,no,33695
33518,4,254,999,1,failure,no,33772
33519,7,351,999,1,failure,no,33870
33520,3,373,999,0,not available,no,33893
33521,2,180,999,0,not available,no,33701
33522,4,135,999,0,not available,no,33657
33523,2,216,999,0,not available,no,33739
33524,2,86,999,0,not available,no,33610
33525,2,85,999,1,failure,no,33610
33526,2,325,999,0,not available,no,33851
33527,4,187,999,0,not available,no,33714
33528,3,463,999,0,not available,no,33991
33529,2,142,999,1,failure,no,33671
33530,2,280,999,1,failure,no,33810
33531,2,398,999,0,not available,no,33929
33532,5,149,999,1,failure,no,33681
33533,3,191,999,0,not available,no,33724
33534,2,193,999,0,not available,no,33727
33535,2,302,999,0,not available,no,33837
33536,2,317,999,0,not available,no,33853
33537,5,211,999,0,not available,no,33748
33538,2,101,999,0,not available,no,33639
33539,2,172,999,0,not available,no,33711
33540,3,464,999,0,not available,no,34004
33541,6,343,999,1,failure,no,33884
33542,5,98,999,0,not available,no,33640
33543,2,198,999,0,not available,no,33741
33544,2,361,999,0,not available,no,33905
33545,2,345,999,0,not available,no,33890
33546,5,114,999,0,not available,no,33660
33547,2,210,999,0,not available,no,33757
33548,2,556,10,1,success,yes,34104
33549,10,68,999,1,failure,no,33617
33550,4,239,999,0,not available,no,33789
33551,2,349,999,1,failure,no,33900
33552,4,112,999,0,not available,no,33664
33553,4,34,999,0,not available,no,33587
33554,4,181,999,1,failure,no,33735
33555,3,178,999,1,failure,no,33733
33556,2,206,999,1,failure,no,33762
33557,4,194,999,0,not available,no,33751
33558,2,209,999,0,not available,no,33767
33559,4,692,999,1,failure,no,34251
33560,3,210,999,0,not available,no,33770
33561,6,206,999,1,failure,no,33767
33562,5,355,999,1,failure,no,33917
33563,4,339,999,1,failure,no,33902
33564,3,737,999,0,not available,yes,34301
33565,3,191,999,0,not available,no,33756
33566,2,175,999,1,failure,no,33741
33567,5,286,999,0,not available,no,33853
33568,5,93,999,0,not available,no,33661
33569,3,170,999,0,not available,no,33739
33570,8,173,999,1,failure,no,33743
33571,2,541,999,0,not available,no,34112
33572,2,89,999,0,not available,no,33661
33573,6,213,999,0,not available,no,33786
33574,3,194,999,0,not available,no,33768
33575,2,158,999,0,not available,no,33733
33576,2,472,999,1,failure,no,34048
33577,2,135,999,0,not available,no,33712
33578,6,304,999,0,not available,no,33882
33579,3,275,999,0,not available,no,33854
33580,2,155,999,0,not available,no,33735
33581,4,125,999,0,not available,no,33706
33582,6,96,999,1,failure,no,33678
33583,5,175,999,1,failure,no,33758
33584,4,134,999,0,not available,no,33718
33585,5,22,999,0,not available,no,33607
33586,3,807,999,1,failure,no,34393
33587,2,235,999,1,failure,no,33822
33588,4,673,999,0,not available,no,34261
33589,2,124,999,0,not available,no,33713
33590,2,57,999,0,not available,no,33647
33591,3,225,999,0,not available,no,33816
33592,5,144,999,1,failure,no,33736
33593,2,177,999,0,not available,no,33770
33594,2,455,999,1,failure,no,34049
33595,4,264,999,0,not available,no,33859
33596,3,295,999,0,not available,no,33891
33597,3,285,999,1,failure,no,33882
33598,5,166,999,1,failure,no,33764
33599,2,456,999,1,failure,no,34055
33600,2,101,999,1,failure,no,33701
33601,4,256,999,0,not available,no,33857
33602,5,497,999,2,failure,no,34099
33603,4,600,999,0,not available,no,34203
33604,3,268,999,0,not available,no,33872
33605,3,899,999,0,not available,no,34504
33606,2,339,999,1,failure,no,33945
33607,3,220,999,0,not available,no,33827
33608,3,700,999,0,not available,no,34308
33609,7,150,999,0,not available,no,33759
33610,4,147,999,1,failure,no,33757
33611,6,236,999,0,not available,no,33847
33612,3,133,999,1,failure,no,33745
33613,2,58,999,1,failure,no,33671
33614,5,234,999,0,not available,no,33848
33615,7,1388,999,1,failure,no,35003
33616,2,130,999,0,not available,no,33746
33617,5,57,999,0,not available,no,33674
33618,5,70,999,0,not available,no,33688
33619,7,31,999,1,failure,no,33650
33620,2,50,999,0,not available,no,33670
33621,2,496,999,1,failure,yes,34117
33622,3,94,999,0,not available,no,33716
33623,5,83,999,0,not available,no,33706
33624,4,29,999,0,not available,no,33653
33625,6,16,999,0,not available,no,33641
33626,4,46,999,0,not available,no,33672
33627,2,20,999,0,not available,no,33647
33628,4,152,999,1,failure,no,33780
33629,4,61,999,1,failure,no,33690
33630,4,389,999,0,not available,no,34019
33631,3,1108,999,0,not available,no,34739
33632,7,8,999,0,not available,no,33640
33633,2,310,999,0,not available,no,33943
33634,3,197,999,0,not available,no,33831
33635,8,21,999,0,not available,no,33656
33636,2,117,999,0,not available,no,33753
33637,6,413,999,0,not available,no,34050
33638,2,24,999,0,not available,no,33662
33639,3,254,999,0,not available,no,33893
33640,5,65,999,0,not available,no,33705
33641,5,53,999,1,failure,no,33694
33642,2,164,999,1,failure,no,33806
33643,4,321,999,0,not available,no,33964
33644,7,5,999,1,failure,no,33649
33645,5,82,999,1,failure,no,33727
33646,3,81,999,0,not available,no,33727
33647,2,136,999,0,not available,no,33783
33648,2,133,999,0,not available,no,33781
33649,4,14,999,0,not available,no,33663
33650,4,320,999,0,not available,no,33970
33651,2,77,999,1,failure,no,33728
33652,3,211,999,1,failure,no,33863
33653,1,129,999,0,not available,no,33782
33654,1,26,999,2,failure,no,33680
33655,1,200,999,0,not available,no,33855
33656,1,38,999,1,failure,no,33694
33657,3,95,999,0,not available,no,33752
33658,3,49,999,1,failure,no,33707
33659,1,210,999,1,failure,no,33869
33660,3,863,999,0,not available,yes,34523
33661,7,15,999,0,not available,no,33676
33662,1,259,999,1,failure,no,33921
33663,1,130,999,1,failure,no,33793
33664,1,211,999,0,not available,no,33875
33665,3,87,999,1,failure,no,33752
33666,2,774,999,1,failure,yes,34440
33667,6,15,999,0,not available,no,33682
33668,1,348,999,0,not available,no,34016
33669,1,129,999,0,not available,no,33798
33670,9,44,999,0,not available,no,33714
33671,2,231,999,0,not available,no,33902
33672,1,155,999,0,not available,no,33827
33673,1,74,999,1,failure,no,33747
33674,6,135,999,1,failure,no,33809
33675,1,217,999,1,failure,no,33892
33676,1,22,999,1,failure,no,33698
33677,1,32,999,1,failure,no,33709
33678,1,435,999,0,not available,no,34113
33679,1,25,999,0,not available,no,33704
33680,1,370,999,1,failure,no,34050
33681,1,201,999,0,not available,no,33882
33682,5,793,999,0,not available,no,34475
33683,1,152,999,1,failure,no,33835
33684,1,66,999,0,not available,no,33750
33685,1,213,999,0,not available,no,33898
33686,3,150,999,2,failure,no,33836
33687,1,364,999,1,failure,no,34051
33688,1,329,999,0,not available,no,34017
33689,1,282,999,1,failure,no,33971
33690,1,173,999,0,not available,no,33863
33691,1,51,999,0,not available,no,33742
33692,2,68,999,1,failure,no,33760
33693,1,109,999,1,failure,no,33802
33694,1,23,999,1,failure,no,33717
33695,1,1073,999,0,not available,yes,34768
33696,1,207,999,0,not available,no,33903
33697,1,193,999,0,not available,no,33890
33698,1,134,999,1,failure,no,33832
33699,1,224,999,1,failure,no,33923
33700,2,173,999,0,not available,no,33873
33701,1,67,999,1,failure,no,33768
33702,1,149,999,0,not available,no,33851
33703,6,29,999,0,not available,no,33732
33704,1,610,999,0,not available,yes,34314
33705,1,118,999,1,failure,no,33823
33706,1,95,999,1,failure,no,33801
33707,1,84,999,0,not available,no,33791
33708,3,43,999,0,not available,no,33751
33709,1,93,999,0,not available,no,33802
33710,1,172,999,0,not available,no,33882
33711,1,161,999,0,not available,no,33872
33712,1,785,999,0,not available,no,34497
33713,1,628,999,0,not available,no,34341
33714,2,172,999,1,failure,no,33886
33715,2,200,999,1,failure,no,33915
33716,1,134,999,1,failure,no,33850
33717,1,51,999,0,not available,no,33768
33718,1,850,999,0,not available,yes,34568
33719,4,526,999,1,failure,yes,34245
33720,3,140,999,0,not available,no,33860
33721,1,93,999,0,not available,no,33814
33722,1,87,999,0,not available,no,33809
33723,7,318,999,0,not available,no,34041
33724,9,9,999,0,not available,no,33733
33725,8,19,999,1,failure,no,33744
33726,1,157,999,1,failure,no,33883
33727,1,79,999,1,failure,no,33806
33728,12,9,999,0,not available,no,33737
33729,11,19,999,0,not available,no,33748
33730,1,659,999,0,not available,yes,34389
33731,1,39,10,1,success,no,33770
33732,1,502,999,0,not available,no,34234
33733,1,113,999,0,not available,no,33846
33734,1,267,999,0,not available,no,34001
33735,10,30,999,0,not available,no,33765
33736,4,355,999,0,not available,no,34091
33737,1,43,999,0,not available,no,33780
33738,1,240,999,0,not available,no,33978
33739,9,10,999,0,not available,no,33749
33740,13,17,999,1,failure,no,33757
33741,1,47,999,0,not available,no,33788
33742,1,296,999,0,not available,no,34038
33743,1,69,999,1,failure,no,33812
33744,1,323,999,0,not available,no,34067
33745,1,167,999,0,not available,no,33912
33746,1,570,999,0,not available,yes,34316
33747,1,516,999,0,not available,yes,34263
33748,2,220,999,0,not available,no,33968
33749,4,177,999,0,not available,no,33926
33750,1,388,999,0,not available,no,34138
33751,1,61,999,0,not available,no,33812
33752,1,585,999,0,not available,yes,34337
33753,1,699,999,0,not available,no,34452
33754,1,133,999,1,failure,no,33887
33755,7,6,999,0,not available,no,33761
33756,2,96,999,1,failure,no,33852
33757,5,318,6,1,success,no,34075
33758,1,413,999,1,failure,no,34171
33759,1,66,999,1,failure,no,33825
33760,1,590,999,0,not available,yes,34350
33761,1,272,999,0,not available,no,34033
33762,2,88,999,0,not available,no,33850
33763,7,15,999,0,not available,no,33778
33764,3,152,999,0,not available,no,33916
33765,1,902,999,0,not available,yes,34667
33766,1,294,999,1,failure,no,34060
33767,5,15,999,1,failure,no,33782
33768,1,290,999,0,not available,no,34058
33769,7,12,999,0,not available,no,33781
33770,1,31,999,1,failure,no,33801
33771,1,135,999,0,not available,no,33906
33772,3,142,999,0,not available,no,33914
33773,1,669,999,1,failure,yes,34442
33774,2,123,999,0,not available,no,33897
33775,1,391,999,0,not available,yes,34166
33776,1,93,999,1,failure,no,33869
33777,1,133,999,0,not available,no,33910
33778,1,99,999,0,not available,no,33877
33779,2,256,999,1,failure,no,34035
33780,3,394,999,0,not available,yes,34174
33781,3,74,999,0,not available,no,33855
33782,2,67,999,0,not available,no,33849
33783,1,131,999,1,failure,no,33914
33784,1,149,999,1,failure,no,33933
33785,5,27,999,0,not available,no,33812
33786,2,152,999,0,not available,no,33938
33787,4,116,999,0,not available,no,33903
33788,2,41,999,1,failure,no,33829
33789,1,302,10,1,success,yes,34091
33790,1,275,999,1,failure,no,34065
33791,2,128,999,0,not available,no,33919
33792,2,78,999,0,not available,no,33870
33793,8,11,999,0,not available,no,33804
33794,5,101,999,1,failure,no,33895
33795,2,147,999,0,not available,no,33942
33796,1,262,999,1,failure,no,34058
33797,1,46,999,0,not available,no,33843
33798,3,546,999,0,not available,yes,34344
33799,1,1512,999,1,failure,yes,35311
33800,1,104,999,0,not available,no,33904
33801,4,85,999,0,not available,no,33886
33802,3,119,999,1,failure,no,33921
33803,1,423,999,1,failure,no,34226
33804,1,315,999,1,failure,no,34119
33805,1,78,999,0,not available,no,33883
33806,5,9,999,0,not available,no,33815
33807,1,44,999,1,failure,no,33851
33808,2,75,999,0,not available,no,33883
33809,3,157,999,0,not available,no,33966
33810,1,109,999,0,not available,no,33919
33811,1,66,999,1,failure,no,33877
33812,6,7,999,0,not available,no,33819
33813,1,529,999,0,not available,no,34342
33814,1,349,999,1,failure,no,34163
33815,1,101,999,0,not available,no,33916
33816,1,127,999,0,not available,no,33943
33817,2,83,999,0,not available,no,33900
33818,1,333,999,0,not available,yes,34151
33819,1,408,999,0,not available,no,34227
33820,1,205,999,1,failure,no,34025
33821,1,158,999,1,failure,no,33979
33822,1,18,999,0,not available,no,33840
33823,1,276,12,1,success,no,34099
33824,1,264,999,0,not available,no,34088
33825,1,109,999,0,not available,no,33934
33826,2,234,999,1,failure,no,34060
33827,1,115,999,0,not available,no,33942
33828,2,272,999,0,not available,no,34100
33829,1,329,999,0,not available,no,34158
33830,1,155,999,1,failure,no,33985
33831,1,589,999,0,not available,no,34420
33832,1,363,999,1,failure,no,34195
33833,3,951,999,1,failure,yes,34784
33834,1,172,999,1,failure,no,34006
33835,1,53,999,0,not available,no,33888
33836,8,34,999,0,not available,no,33870
33837,2,82,999,0,not available,no,33919
33838,6,155,999,0,not available,no,33993
33839,2,788,999,0,not available,no,34627
33840,1,528,999,1,failure,no,34368
33841,1,296,999,1,failure,no,34137
33842,1,114,999,1,failure,no,33956
33843,4,314,999,1,failure,no,34157
33844,2,249,999,1,failure,no,34093
33845,1,562,999,0,not available,yes,34407
33846,1,112,999,0,not available,no,33958
33847,1,204,11,1,success,no,34051
33848,2,168,999,0,not available,no,34016
33849,1,60,999,1,failure,no,33909
33850,2,734,999,0,not available,yes,34584
33851,1,80,999,1,failure,no,33931
33852,1,60,999,1,failure,no,33912
33853,1,281,999,1,failure,no,34134
33854,1,321,999,0,not available,no,34175
33855,1,149,999,0,not available,no,34004
33856,1,155,999,1,failure,no,34011
33857,1,87,999,0,not available,no,33944
33858,2,49,999,0,not available,no,33907
33859,1,354,999,1,failure,no,34213
33860,1,294,999,0,not available,no,34154
33861,3,137,999,0,not available,no,33998
33862,1,191,999,1,failure,no,34053
33863,1,172,999,0,not available,no,34035
33864,1,55,999,1,failure,no,33919
33865,1,167,999,0,not available,no,34032
33866,2,85,999,0,not available,no,33951
33867,2,92,999,1,failure,no,33959
33868,6,16,999,0,not available,no,33884
33869,1,444,999,0,not available,no,34313
33870,2,132,999,0,not available,no,34002
33871,5,10,999,0,not available,no,33881
33872,2,324,999,0,not available,no,34196
33873,1,315,999,0,not available,no,34188
33874,5,64,999,0,not available,no,33938
33875,4,110,999,0,not available,no,33985
33876,3,421,999,0,not available,no,34297
33877,3,79,999,0,not available,no,33956
33878,1,174,999,0,not available,no,34052
33879,4,257,999,0,not available,no,34136
33880,2,228,999,1,failure,no,34108
33881,1,296,999,0,not available,no,34177
33882,8,9,999,0,not available,no,33891
33883,3,337,999,0,not available,no,34220
33884,1,476,999,0,not available,yes,34360
33885,1,185,999,1,failure,no,34070
33886,4,104,999,0,not available,no,33990
33887,1,244,999,0,not available,no,34131
33888,1,152,999,1,failure,no,34040
33889,7,573,999,1,failure,no,34462
33890,1,231,999,0,not available,no,34121
33891,1,184,999,1,failure,no,34075
33892,1,124,999,0,not available,no,34016
33893,6,21,999,0,not available,no,33914
33894,3,233,999,0,not available,no,34127
33895,2,96,999,1,failure,no,33991
33896,1,99,999,0,not available,no,33995
33897,2,117,999,1,failure,no,34014
33898,1,53,999,1,failure,no,33951
33899,1,261,999,0,not available,no,34160
33900,1,201,999,1,failure,no,34101
33901,2,155,999,0,not available,no,34056
33902,1,43,999,0,not available,no,33945
33903,1,53,999,0,not available,no,33956
33904,1,363,999,1,failure,no,34267
33905,1,14,999,0,not available,no,33919
33906,1,56,999,0,not available,no,33962
33907,1,108,999,0,not available,no,34015
33908,1,459,999,0,not available,yes,34367
33909,2,425,999,0,not available,no,34334
33910,1,200,999,0,not available,no,34110
33911,2,223,999,1,failure,no,34134
33912,1,413,999,0,not available,no,34325
33913,2,747,999,1,failure,yes,34660
33914,1,177,999,1,failure,no,34091
33915,1,66,999,1,failure,no,33981
33916,1,716,999,0,not available,yes,34632
33917,1,253,999,0,not available,no,34170
33918,6,14,999,1,failure,no,33932
33919,1,316,999,0,not available,no,34235
33920,1,152,999,1,failure,no,34072
33921,1,137,999,1,failure,no,34058
33922,1,155,999,0,not available,no,34077
33923,1,154,999,1,failure,no,34077
33924,1,165,999,1,failure,no,34089
33925,2,466,999,0,not available,no,34391
33926,1,1101,999,0,not available,yes,35027
33927,1,368,999,0,not available,no,34295
33928,1,201,999,1,failure,no,34129
33929,1,146,999,0,not available,no,34075
33930,4,77,999,0,not available,no,34007
33931,1,157,999,0,not available,no,34088
33932,6,96,999,1,failure,no,34028
33933,1,104,999,0,not available,no,34037
33934,2,38,999,1,failure,no,33972
33935,5,154,999,0,not available,no,34089
33936,4,148,999,0,not available,no,34084
33937,2,342,999,0,not available,no,34279
33938,1,43,999,1,failure,no,33981
33939,1,394,999,0,not available,yes,34333
33940,1,68,999,0,not available,no,34008
33941,2,364,999,0,not available,no,34305
33942,2,125,999,1,failure,no,34067
33943,1,179,999,0,not available,no,34122
33944,1,427,999,0,not available,no,34371
33945,1,63,999,0,not available,no,34008
33946,2,197,999,0,not available,no,34143
33947,2,409,999,0,not available,no,34356
33948,1,299,999,0,not available,no,34247
33949,2,323,999,0,not available,no,34272
33950,1,215,999,1,failure,no,34165
33951,1,290,999,1,failure,no,34241
33952,1,147,999,0,not available,no,34099
33953,1,143,999,1,failure,no,34096
33954,1,541,999,1,failure,no,34495
33955,1,172,999,0,not available,no,34127
33956,1,309,999,1,failure,no,34265
33957,1,69,999,0,not available,no,34026
33958,1,79,999,0,not available,no,34037
33959,2,299,999,1,failure,no,34258
33960,1,213,999,0,not available,no,34173
33961,3,196,999,0,not available,no,34157
33962,1,54,6,1,success,no,34016
33963,1,54,999,1,failure,no,34017
33964,1,247,999,0,not available,no,34211
33965,1,426,999,1,failure,no,34391
33966,2,404,999,0,not available,no,34370
33967,2,80,999,0,not available,no,34047
33968,1,135,999,1,failure,no,34103
33969,1,162,999,1,failure,no,34131
33970,3,130,999,1,failure,no,34100
33971,1,341,999,0,not available,no,34312
33972,3,366,999,1,failure,yes,34338
33973,2,118,999,0,not available,no,34091
33974,1,168,999,0,not available,no,34142
33975,1,308,999,0,not available,no,34283
33976,1,176,999,0,not available,no,34152
33977,1,300,999,1,failure,no,34277
33978,1,223,999,1,failure,no,34201
33979,1,35,999,0,not available,no,34014
33980,1,199,999,1,failure,no,34179
33981,1,206,999,0,not available,no,34187
33982,1,721,999,0,not available,no,34703
33983,1,641,999,0,not available,no,34624
33984,1,163,999,0,not available,no,34147
33985,1,234,999,1,failure,no,34219
33986,3,86,999,0,not available,no,34072
33987,2,180,999,2,failure,no,34167
33988,4,68,12,1,success,no,34056
33989,1,103,999,0,not available,no,34092
33990,6,102,999,0,not available,no,34092
33991,1,239,999,1,failure,no,34230
33992,2,325,999,0,not available,no,34317
33993,3,234,999,0,not available,no,34227
33994,4,194,999,0,not available,no,34188
33995,1,134,999,1,failure,no,34129
33996,4,77,999,0,not available,no,34073
33997,1,674,999,0,not available,yes,34671
33998,4,216,999,0,not available,no,34214
33999,1,122,999,1,failure,no,34121
34000,1,109,999,1,failure,no,34109
34001,3,622,999,0,not available,yes,34623
34002,1,1966,999,0,not available,no,35968
34003,1,131,999,0,not available,no,34134
34004,2,140,999,0,not available,no,34144
34005,1,281,999,0,not available,no,34286
34006,5,156,999,1,failure,no,34162
34007,2,161,999,0,not available,no,34168
34008,1,44,999,1,failure,no,34052
34009,1,240,999,1,failure,no,34249
34010,1,172,999,0,not available,no,34182
34011,1,127,999,0,not available,no,34138
34012,1,248,999,0,not available,no,34260
34013,1,115,999,0,not available,no,34128
34014,1,38,999,1,failure,no,34052
34015,1,201,999,1,failure,no,34216
34016,1,341,999,0,not available,no,34357
34017,2,298,999,0,not available,no,34315
34018,2,314,999,0,not available,yes,34332
34019,4,52,999,0,not available,no,34071
34020,3,77,999,0,not available,no,34097
34021,1,390,999,0,not available,no,34411
34022,1,804,999,0,not available,no,34826
34023,1,417,999,0,not available,no,34440
34024,1,361,999,1,failure,no,34385
34025,1,809,999,1,failure,yes,34834
34026,1,156,999,1,failure,no,34182
34027,1,44,999,0,not available,no,34071
34028,1,166,999,1,failure,no,34194
34029,2,58,999,0,not available,no,34087
34030,3,76,999,0,not available,no,34106
34031,1,312,999,1,failure,no,34343
34032,1,298,999,0,not available,no,34330
34033,1,466,999,0,not available,no,34499
34034,1,829,999,1,failure,yes,34863
34035,8,291,999,1,failure,no,34326
34036,3,484,999,0,not available,no,34520
34037,3,204,999,0,not available,no,34241
34038,2,169,999,0,not available,no,34207
34039,2,437,999,0,not available,no,34476
34040,3,937,999,0,not available,yes,34977
34041,3,37,999,0,not available,no,34078
34042,3,193,999,0,not available,no,34235
34043,4,230,999,0,not available,no,34273
34044,2,204,999,0,not available,no,34248
34045,2,163,999,1,failure,no,34208
34046,2,159,999,1,failure,no,34205
34047,3,1970,999,0,not available,yes,36017
34048,2,358,999,1,failure,no,34406
34049,2,195,999,1,failure,no,34244
34050,3,1302,999,0,not available,yes,35352
34051,3,96,999,0,not available,no,34147
34052,2,154,999,0,not available,no,34206
34053,2,246,12,1,success,no,34299
34054,2,122,999,0,not available,no,34176
34055,2,276,999,0,not available,no,34331
34056,2,151,999,0,not available,no,34207
34057,2,297,999,0,not available,no,34354
34058,2,119,999,1,failure,no,34177
34059,3,172,999,0,not available,no,34231
34060,3,74,999,1,failure,no,34134
34061,3,187,999,0,not available,no,34248
34062,4,141,999,0,not available,no,34203
34063,2,124,999,1,failure,no,34187
34064,2,186,999,0,not available,no,34250
34065,5,1975,999,0,not available,yes,36040
34066,5,252,999,0,not available,no,34318
34067,2,248,999,0,not available,no,34315
34068,2,85,999,1,failure,no,34153
34069,3,199,999,0,not available,no,34268
34070,2,482,999,0,not available,yes,34552
34071,4,226,999,1,failure,no,34297
34072,2,98,999,1,failure,no,34170
34073,2,358,999,1,failure,no,34431
34074,5,158,999,0,not available,no,34232
34075,3,194,999,0,not available,no,34269
34076,2,340,999,1,failure,no,34416
34077,4,325,999,0,not available,no,34402
34078,2,408,999,2,failure,no,34486
34079,2,88,999,0,not available,no,34167
34080,3,323,999,1,failure,no,34403
34081,2,275,999,0,not available,no,34356
34082,3,177,999,0,not available,no,34259
34083,2,431,999,0,not available,no,34514
34084,3,53,999,1,failure,no,34137
34085,2,396,999,1,failure,no,34481
34086,4,157,999,0,not available,no,34243
34087,2,65,999,0,not available,no,34152
34088,2,954,10,1,success,yes,35042
34089,2,612,999,0,not available,no,34701
34090,2,251,999,0,not available,no,34341
34091,5,537,999,1,failure,no,34628
34092,2,402,999,1,failure,no,34494
34093,2,1298,999,0,not available,yes,35391
34094,2,1119,999,0,not available,yes,35213
34095,2,191,999,1,failure,no,34286
34096,2,94,999,1,failure,no,34190
34097,3,499,999,0,not available,no,34596
34098,4,66,999,0,not available,no,34164
34099,2,197,999,0,not available,no,34296
34100,2,56,999,0,not available,no,34156
34101,3,195,999,1,failure,no,34296
34102,2,65,999,0,not available,no,34167
34103,3,38,999,0,not available,no,34141
34104,4,168,999,1,failure,no,34272
34105,2,154,999,1,failure,no,34259
34106,4,45,999,0,not available,no,34151
34107,3,107,999,0,not available,no,34214
34108,2,121,999,1,failure,no,34229
34109,3,318,999,1,failure,no,34427
34110,2,255,999,1,failure,no,34365
34111,2,174,999,0,not available,no,34285
34112,7,53,999,0,not available,no,34165
34113,2,196,999,1,failure,no,34309
34114,2,173,999,0,not available,no,34287
34115,4,65,999,1,failure,no,34180
34116,2,136,999,0,not available,no,34252
34117,2,444,999,1,failure,no,34561
34118,3,308,999,0,not available,no,34426
34119,2,698,999,1,failure,yes,34817
34120,3,228,999,0,not available,no,34348
34121,2,562,6,1,success,no,34683
34122,4,272,999,1,failure,no,34394
34123,2,419,999,0,not available,no,34542
34124,2,369,999,0,not available,no,34493
34125,2,107,999,0,not available,no,34232
34126,9,173,999,0,not available,no,34299
34127,3,62,999,0,not available,no,34189
34128,2,129,999,0,not available,no,34257
34129,7,76,1,2,success,no,34205
34130,2,65,999,0,not available,no,34195
34131,2,805,999,0,not available,no,34936
34132,5,97,999,0,not available,no,34229
34133,3,202,999,0,not available,no,34335
34134,2,777,999,0,not available,no,34911
34135,2,378,999,1,failure,no,34513
34136,2,654,999,1,failure,yes,34790
34137,2,185,999,1,failure,no,34322
34138,4,1805,999,0,not available,no,35943
34139,2,367,999,0,not available,no,34506
34140,5,12,999,0,not available,no,34152
34141,2,139,999,0,not available,no,34280
34142,2,222,999,1,failure,no,34364
34143,3,122,999,0,not available,no,34265
34144,2,649,999,0,not available,yes,34793
34145,2,168,999,0,not available,no,34313
34146,2,237,999,0,not available,no,34383
34147,3,135,999,0,not available,no,34282
34148,2,102,999,0,not available,no,34250
34149,2,65,999,1,failure,no,34214
34150,3,281,999,0,not available,no,34431
34151,2,80,999,0,not available,no,34231
34152,2,36,999,0,not available,no,34188
34153,2,143,999,0,not available,no,34296
34154,3,259,999,0,not available,no,34413
34155,2,221,999,0,not available,no,34376
34156,5,177,999,0,not available,no,34333
34157,2,84,999,1,failure,no,34241
34158,5,406,999,0,not available,no,34564
34159,4,185,999,0,not available,no,34344
34160,2,155,999,1,failure,no,34315
34161,3,190,999,0,not available,no,34351
